epic, cmapaign, cdpp_6 [ppm], duration [days]
211722681, 5, 72.418297, 73.860785,
211723117, 5, 716.62396, 73.860776,
211723138, 5, 459.16751, 73.860888,
211723348, 5, 100.41843, 73.860795,
211723373, 5, 112.40694, 73.860836,
211723389, 5, 527.08148, 73.860809,
211723512, 5, 66.032570, 73.860820,
211723750, 5, 285.45212, 73.860881,
211723878, 5, 502.13168, 73.860886,
211723946, 5, 53.434761, 73.840346,
211724534, 5, 862.95557, 73.860809,
211724551, 5, 515.11127, 73.860787,
211724567, 5, 2174.5457, 73.860789,
211724674, 5, 175.87102, 73.860776,
211725787, 5, 3167.4851, 73.860800,
211725796, 5, 38.367386, 73.860875,
211725914, 5, 3562.8865, 73.860818,
211725995, 5, 261.50272, 73.860778,
211726170, 5, 3713.7051, 73.860811,
211726534, 5, 42.884514, 73.860797,
211726614, 5, 39.656796, 73.860792,
211727062, 5, 278.82101, 73.840399,
211727158, 5, 1044.4725, 73.860775,
211727762, 5, 36.069553, 73.860861,
211727853, 5, 4478.7051, 73.860785,
211728289, 5, 99.369118, 73.860886,
211728418, 5, 717.48376, 73.860812,
211728794, 5, 63.053089, 73.860837,
211729419, 5, 476.50146, 73.860775,
211729796, 5, 378.37762, 73.860798,
211729812, 5, 111.34246, 73.860797,
211730164, 5, 38.143330, 73.860851,
211730167, 5, 100.64362, 73.860827,
211730296, 5, 70.232758, 73.860797,
211731027, 5, 727.43500, 73.840375,
211731658, 5, 265.66946, 73.860849,
211731949, 5, 97.089050, 73.860882,
211731979, 5, 83.708069, 73.840378,
211732155, 5, 501.42517, 73.860798,
211732226, 5, 83.317764, 73.860863,
211732270, 5, 644.81006, 73.860776,
211732537, 5, 51.404560, 73.840374,
211732692, 5, 550.75745, 73.860775,
211732941, 5, 2969.0732, 73.860809,
211733201, 5, 47.303539, 73.860777,
211733821, 5, 547.49377, 73.860776,
211734076, 5, 394.81195, 73.860881,
211734093, 5, 102.78660, 73.860808,
211734177, 5, 812.82263, 73.860884,
211734359, 5, 1701.1869, 73.860776,
211734426, 5, 350.48920, 73.860850,
211735495, 5, 48.633663, 73.860812,
211735779, 5, 546.70050, 73.860774,
211736176, 5, 1678.9762, 73.860808,
211736265, 5, 102.06522, 73.860822,
211736286, 5, 102.03432, 73.860872,
211736408, 5, 570.21039, 73.860807,
211736420, 5, 65.475060, 73.860810,
211736613, 5, 1657.6859, 73.860776,
211737561, 5, 103.90224, 73.860774,
211737793, 5, 2999.1934, 73.860811,
211738943, 5, 1030.2722, 73.860862,
211739619, 5, 1133.7180, 73.860870,
211740069, 5, 864.83746, 73.860778,
211740214, 5, 56.611057, 73.860778,
211740434, 5, 87.665352, 73.840448,
211741105, 5, 1697.6591, 73.860805,
211741259, 5, 1109.1934, 73.860784,
211741399, 5, 83.804565, 73.860835,
211741792, 5, 1050.5913, 73.860836,
211742535, 5, 414.69836, 73.860868,
211742726, 5, 46.955276, 73.860867,
211742883, 5, 453.25729, 73.860875,
211742957, 5, 197.48895, 73.860889,
211743179, 5, 2090.0205, 73.860872,
211743745, 5, 2089.1453, 73.860781,
211744827, 5, 3286.0303, 73.860793,
211744974, 5, 112.74388, 73.860774,
211745071, 5, 481.99622, 73.860775,
211745346, 5, 468.72229, 73.860812,
211745699, 5, 2353.6277, 73.860821,
211746320, 5, 120.29774, 73.860830,
211746397, 5, 1538.8019, 73.860781,
211746579, 5, 858.28912, 73.860870,
211747119, 5, 2335.6077, 73.860783,
211747562, 5, 174.17154, 73.860791,
211747628, 5, 63.259544, 73.860778,
211748005, 5, 219.72778, 73.860789,
211748281, 5, 316.88037, 73.860825,
211748363, 5, 3189.6909, 73.860773,
211748882, 5, 325.43878, 73.860849,
211749084, 5, 104.05749, 73.840343,
211749300, 5, 130.52034, 73.840344,
211749984, 5, 585.37476, 73.860823,
211750210, 5, 495.98685, 73.860775,
211751087, 5, 2341.8298, 73.860875,
211751096, 5, 642.23407, 73.860781,
211751114, 5, 487.95920, 73.860775,
211751160, 5, 142.35089, 73.860794,
211751294, 5, 568.05151, 73.860813,
211752484, 5, 172.04961, 73.860773,
211752612, 5, 1569.3192, 73.860783,
211752635, 5, 1314.8076, 73.860856,
211753041, 5, 86.640358, 73.840358,
211753284, 5, 137.99841, 73.860852,
211753369, 5, 79.123444, 73.860820,
211753556, 5, 893.68799, 73.840363,
211754477, 5, 461.73978, 73.860781,
211754567, 5, 147.61861, 73.860814,
211754962, 5, 74.914612, 73.860773,
211754964, 5, 62.903198, 73.860781,
211755842, 5, 3416.1917, 73.860773,
211755964, 5, 58.559219, 73.860789,
211755996, 5, 355.66315, 73.860773,
211756263, 5, 119.36024, 73.860879,
211756284, 5, 93.694435, 73.860774,
211756401, 5, 300.52310, 73.860883,
211757404, 5, 514.26709, 73.860827,
211757409, 5, 2799.9336, 73.860772,
211757869, 5, 267.78635, 73.860773,
211759293, 5, 173.03441, 73.860773,
211759559, 5, 32.721752, 73.860794,
211759814, 5, 436.37177, 73.860774,
211759977, 5, 2776.0920, 73.860828,
211760513, 5, 342.57812, 73.860832,
211760599, 5, 476.89734, 73.860774,
211760951, 5, 195.95773, 73.860814,
211761727, 5, 1407.4816, 73.860815,
211762841, 5, 110.88248, 73.860803,
211763932, 5, 64.415070, 73.860789,
211765927, 5, 162.08037, 73.860860,
211766208, 5, 120.15301, 73.860785,
211767878, 5, 85.935638, 73.860772,
211768036, 5, 1714.8464, 73.860776,
211768707, 5, 96.772926, 73.860873,
211769146, 5, 138.33209, 73.860827,
211769288, 5, 826.43665, 73.860771,
211769427, 5, 121.65392, 73.860772,
211769614, 5, 154.04326, 73.860774,
211770623, 5, 155.56799, 73.860880,
211770877, 5, 49.410038, 73.860785,
211771406, 5, 3067.4907, 73.860834,
211772420, 5, 522.01642, 73.860779,
211772552, 5, 2519.1162, 73.860805,
211773068, 5, 107.07859, 73.860788,
211773294, 5, 120.63017, 73.860829,
211773459, 5, 303.42236, 73.860846,
211773532, 5, 153.71893, 73.860780,
211773663, 5, 545.55292, 73.860771,
211774108, 5, 166.11095, 73.860771,
211774168, 5, 115.11611, 73.860820,
211774522, 5, 70.737328, 73.860788,
211774926, 5, 1869.4271, 73.860807,
211774954, 5, 2343.3274, 73.860822,
211775013, 5, 591.56989, 73.860774,
211775403, 5, 1564.1436, 73.860831,
211775440, 5, 76.364731, 73.860788,
211776530, 5, 81.265587, 73.840387,
211776580, 5, 474.77850, 73.860774,
211777116, 5, 747.99255, 73.860771,
211778005, 5, 263.64560, 73.860778,
211778044, 5, 1573.8894, 73.860831,
211778467, 5, 119.81910, 73.860785,
211778622, 5, 56.777035, 73.860803,
211778638, 5, 1320.7427, 73.860828,
211778985, 5, 392.34586, 73.860817,
211779460, 5, 320.98215, 73.860774,
211780978, 5, 167.81323, 73.860845,
211781646, 5, 415.07629, 73.860818,
211781732, 5, 74.020058, 73.860842,
211781857, 5, 939.20758, 73.860784,
211781980, 5, 154.60484, 73.860817,
211782176, 5, 105.31159, 73.860771,
211782201, 5, 184.11749, 73.860846,
211782275, 5, 1364.0137, 73.860770,
211782863, 5, 492.78516, 73.860772,
211783078, 5, 4650.5679, 73.860851,
211783302, 5, 412.91052, 73.860821,
211783749, 5, 77.129517, 73.860817,
211783896, 5, 70.574661, 73.840395,
211784562, 5, 438.45743, 73.860781,
211785028, 5, 802.06476, 73.840389,
211785147, 5, 919.69366, 73.840362,
211785455, 5, 67.130486, 73.860831,
211785712, 5, 34.996048, 73.860793,
211786048, 5, 106.39227, 73.860861,
211786736, 5, 49.258293, 73.860773,
211786993, 5, 158.07916, 73.840371,
211787333, 5, 169.16812, 73.860773,
211787353, 5, 168.20900, 73.860773,
211787377, 5, 195.09369, 73.860773,
211787437, 5, 657.28485, 73.860770,
211787766, 5, 2643.3062, 73.860770,
211788222, 5, 982.17377, 73.860770,
211788246, 5, 43.218899, 73.860779,
211788655, 5, 2297.2231, 73.860826,
211788662, 5, 53.817123, 73.860825,
211789812, 5, 70.462883, 73.860788,
211790534, 5, 98.163521, 73.860856,
211790793, 5, 1567.7382, 73.860786,
211791209, 5, 377.34778, 73.860781,
211791641, 5, 3505.3394, 73.860822,
211791869, 5, 116.93589, 73.860872,
211792422, 5, 476.57800, 73.860771,
211792471, 5, 566.51508, 73.860853,
211792913, 5, 259.69055, 73.860871,
211793215, 5, 131.72433, 73.860778,
211793504, 5, 353.45917, 73.860774,
211793748, 5, 1006.8951, 73.860809,
211793901, 5, 91.563080, 73.860773,
211794339, 5, 550.68201, 73.860847,
211794714, 5, 117.22705, 73.860777,
211795051, 5, 497.94986, 73.860821,
211795128, 5, 359.42294, 73.860783,
211795465, 5, 82.405556, 73.860771,
211795467, 5, 350.72562, 73.860809,
211795573, 5, 446.64380, 73.860773,
211795877, 5, 556.97369, 73.860769,
211795899, 5, 1887.8976, 73.860773,
211796220, 5, 832.31628, 73.860771,
211796224, 5, 125.13612, 73.860770,
211796293, 5, 342.21533, 73.860829,
211796826, 5, 741.06329, 73.860773,
211796890, 5, 1140.4589, 73.860844,
211796937, 5, 529.01465, 73.860769,
211796961, 5, 154.01137, 73.860769,
211797211, 5, 46.832481, 73.860787,
211797265, 5, 135.96017, 73.860785,
211797469, 5, 757.68188, 73.860871,
211797516, 5, 130.78813, 73.860820,
211797693, 5, 608.64624, 73.860770,
211797722, 5, 114.99583, 73.860793,
211798041, 5, 116.68984, 73.860849,
211798147, 5, 113.88851, 73.860849,
211799258, 5, 300.45062, 73.860793,
211799338, 5, 133.57710, 73.860856,
211799517, 5, 1564.5519, 73.860769,
211800542, 5, 144.13370, 73.840339,
211800710, 5, 509.73434, 73.860770,
211801146, 5, 1558.4625, 73.860804,
211801320, 5, 625.89685, 73.860772,
211801324, 5, 6026.8999, 73.860822,
211801329, 5, 996.22473, 73.860778,
211801614, 5, 1758.3317, 73.840337,
211802387, 5, 390.76608, 73.860814,
211802407, 5, 2948.6113, 73.860814,
211803208, 5, 3274.2656, 73.860800,
211803674, 5, 1727.9792, 73.860812,
211803698, 5, 150.55812, 73.860823,
211803938, 5, 400.62393, 73.860818,
211805173, 5, 43.431019, 73.860883,
211805237, 5, 77.668098, 73.860871,
211805571, 5, 1077.4045, 73.860777,
211805631, 5, 1931.7444, 73.860865,
211805660, 5, 659.96045, 73.860825,
211805816, 5, 330.20395, 73.860790,
211805833, 5, 477.18118, 73.860769,
211805874, 5, 336.57327, 73.860770,
211805976, 5, 1350.3925, 73.860854,
211806213, 5, 125.07064, 73.860769,
211807213, 5, 3217.4055, 73.860825,
211807285, 5, 142.43513, 73.860770,
211807511, 5, 191.05017, 73.840452,
211807872, 5, 478.38406, 73.819905,
211808487, 5, 1342.9429, 73.860812,
211808643, 5, 121.11011, 73.860817,
211809282, 5, 383.90320, 73.860817,
211809384, 5, 112.67580, 73.860793,
211809630, 5, 656.78998, 73.860770,
211809705, 5, 332.31619, 73.840337,
211809772, 5, 349.83636, 73.840422,
211809934, 5, 236.43625, 73.860768,
211809999, 5, 2201.6604, 73.860768,
211810140, 5, 1656.5167, 73.860816,
211810213, 5, 396.44452, 73.860816,
211810249, 5, 130.50937, 73.860790,
211810809, 5, 816.37067, 73.860768,
211811398, 5, 38.680569, 73.860879,
211811453, 5, 403.71402, 73.860786,
211811612, 5, 45.632122, 73.860820,
211811819, 5, 825.49652, 73.860770,
211811834, 5, 75.699203, 73.860803,
211812329, 5, 883.31329, 73.860769,
211812437, 5, 1799.6006, 73.860770,
211812457, 5, 64.149475, 73.860772,
211813537, 5, 174.50598, 73.860844,
211814310, 5, 1402.0057, 73.860858,
211814366, 5, 201.54803, 73.860874,
211814413, 5, 32.051388, 73.860813,
211814568, 5, 484.07169, 73.860770,
211815313, 5, 398.61670, 73.860786,
211815847, 5, 738.57404, 73.860770,
211816543, 5, 542.86792, 73.860793,
211816985, 5, 93.627899, 73.860791,
211817077, 5, 1311.3857, 73.860811,
211817229, 5, 167.50438, 73.860781,
211817262, 5, 107.96315, 73.860779,
211817894, 5, 1327.5515, 73.860778,
211818351, 5, 696.07068, 73.860799,
211818581, 5, 36.163342, 73.860881,
211818682, 5, 470.06549, 73.860769,
211818998, 5, 199.83139, 73.860848,
211819262, 5, 71.546288, 73.860820,
211819272, 5, 1649.2500, 73.860787,
211819379, 5, 449.94431, 73.860768,
211819402, 5, 67.354759, 73.860828,
211819633, 5, 6040.1523, 73.860809,
211819774, 5, 93.742546, 73.860772,
211819781, 5, 2117.6133, 73.860803,
211820103, 5, 475.51416, 73.860850,
211820401, 5, 46.765308, 73.860768,
211820405, 5, 330.80838, 73.860871,
211820790, 5, 121.16024, 73.860770,
211820823, 5, 2338.3728, 73.860777,
211820855, 5, 919.27203, 73.860768,
211820933, 5, 127.21453, 73.860808,
211821200, 5, 82.539513, 73.860815,
211821795, 5, 211.86935, 73.860771,
211821826, 5, 2043.2322, 73.860863,
211821889, 5, 82.913574, 73.860806,
211822040, 5, 178.78845, 73.860876,
211822497, 5, 88.963776, 73.860880,
211822745, 5, 57.468044, 73.860768,
211822797, 5, 78.232773, 73.860816,
211822893, 5, 510.55319, 73.860771,
211822953, 5, 2019.1252, 73.840397,
211823671, 5, 2150.1519, 73.860810,
211824446, 5, 762.26172, 73.860798,
211824457, 5, 189.85910, 73.860768,
211825049, 5, 2942.7959, 73.860784,
211825184, 5, 567.83289, 73.860768,
211827220, 5, 322.07697, 73.860783,
211827487, 5, 88.635162, 73.860869,
211827577, 5, 1553.1559, 73.860821,
211827598, 5, 57.833355, 73.860770,
211827680, 5, 1714.4390, 73.860781,
211827780, 5, 94.272522, 73.860825,
211827807, 5, 945.91821, 73.860792,
211827892, 5, 838.52496, 73.840353,
211828146, 5, 363.00293, 73.860874,
211828594, 5, 421.32101, 73.860850,
211828663, 5, 71.403862, 73.840396,
211828866, 5, 40.219215, 73.860779,
211828967, 5, 1876.9486, 73.860841,
211829014, 5, 493.36349, 73.860770,
211829193, 5, 951.53113, 73.860873,
211829196, 5, 133.44081, 73.860789,
211829600, 5, 703.40503, 73.860777,
211829806, 5, 366.24637, 73.860770,
211829936, 5, 555.08679, 73.860861,
211829944, 5, 411.15973, 73.860851,
211830066, 5, 143.92180, 73.860814,
211830214, 5, 845.87677, 73.860848,
211830432, 5, 92.744560, 73.840340,
211830493, 5, 2954.7234, 73.860879,
211830515, 5, 56.926430, 73.860817,
211830672, 5, 347.75400, 73.860865,
211831378, 5, 46.974380, 73.860775,
211831563, 5, 59.107689, 73.860791,
211832079, 5, 119.23452, 73.840414,
211832133, 5, 5368.0923, 73.860841,
211832434, 5, 225.00049, 73.860804,
211832848, 5, 2170.8447, 73.860804,
211833254, 5, 340.93091, 73.860816,
211833336, 5, 86.871727, 73.860809,
211833449, 5, 10546.887, 73.860783,
211833682, 5, 640.36279, 73.860820,
211833690, 5, 149.90393, 73.860855,
211833744, 5, 667.65076, 73.860830,
211834355, 5, 438.35724, 73.860815,
211834510, 5, 410.98599, 73.860767,
211834851, 5, 1661.0332, 73.860767,
211834985, 5, 1029.8329, 73.860769,
211835494, 5, 260.57117, 73.860805,
211835721, 5, 80.890533, 73.860771,
211835881, 5, 95.926529, 73.860769,
211836115, 5, 1087.2388, 73.860770,
211836131, 5, 5033.3193, 73.860874,
211836339, 5, 115.87839, 73.860767,
211836516, 5, 119.54380, 73.860767,
211836979, 5, 219.99481, 73.860767,
211837434, 5, 84.884323, 73.860791,
211837888, 5, 167.22340, 73.860787,
211838483, 5, 346.43958, 73.860778,
211838516, 5, 99.906807, 73.860879,
211839202, 5, 90.608955, 73.860815,
211839312, 5, 567.22485, 73.860767,
211839693, 5, 210.79398, 73.860838,
211839749, 5, 111.64079, 73.840344,
211839847, 5, 1617.2124, 73.860799,
211840179, 5, 85.261642, 73.860803,
211840203, 5, 381.63736, 73.860875,
211840387, 5, 3074.4456, 73.840338,
211840434, 5, 195.64145, 73.860774,
211840490, 5, 486.48660, 73.860770,
211840719, 5, 376.76831, 73.860783,
211840992, 5, 144.73915, 73.860845,
211841187, 5, 576.17999, 73.860825,
211841436, 5, 662.24756, 73.860767,
211841807, 5, 1625.6820, 73.860806,
211841820, 5, 769.20227, 73.860818,
211841966, 5, 411.29337, 73.860769,
211841991, 5, 84.950691, 73.860822,
211842550, 5, 88.432365, 73.860805,
211843145, 5, 158.76547, 73.860862,
211843299, 5, 508.40714, 73.860767,
211843303, 5, 1898.1693, 73.860842,
211843541, 5, 653.98926, 73.860809,
211843709, 5, 3557.8308, 73.860770,
211844003, 5, 115.45203, 73.860821,
211844021, 5, 127.29919, 73.860789,
211844142, 5, 1346.8984, 73.860806,
211844594, 5, 227.77844, 73.860864,
211844632, 5, 184.09047, 73.860769,
211844874, 5, 508.87308, 73.860864,
211845034, 5, 1652.1185, 73.860811,
211845069, 5, 1671.2821, 73.860784,
211845287, 5, 328.70868, 73.860828,
211845340, 5, 122.44101, 73.860777,
211846177, 5, 135.89377, 73.840395,
211846252, 5, 539.08575, 73.860802,
211847321, 5, 1149.5786, 73.860808,
211848530, 5, 47.945683, 73.860766,
211848630, 5, 3041.4990, 73.860771,
211848700, 5, 191.48155, 73.860769,
211849010, 5, 429.67801, 73.860784,
211849192, 5, 842.17859, 73.860766,
211850373, 5, 268.03769, 73.860766,
211850452, 5, 633.46375, 73.860766,
211850492, 5, 606.98248, 73.860769,
211850930, 5, 135.84230, 73.860766,
211852046, 5, 101.71351, 73.860769,
211852967, 5, 72.891159, 73.860778,
211872521, 5, 172.03816, 73.840514,
211874681, 5, 180.85468, 73.860901,
211875691, 5, 469.70459, 73.860914,
211875717, 5, 374.04431, 73.860900,
211876003, 5, 70.637665, 73.860894,
211876626, 5, 45.437679, 73.860918,
211877198, 5, 158.38429, 73.860910,
211878486, 5, 84.659981, 73.860901,
211879958, 5, 453.63083, 73.840471,
211880273, 5, 199.91957, 73.860937,
211880808, 5, 1532.8386, 73.860863,
211881232, 5, 314.75900, 73.860856,
211881268, 5, 104.60745, 73.860930,
211881915, 5, 921.15424, 73.860765,
211882083, 5, 813.72168, 73.860765,
211882882, 5, 50.688484, 73.840431,
211882981, 5, 272.44321, 73.860857,
211883014, 5, 1658.5568, 73.860767,
211883080, 5, 163.58174, 73.860766,
211883105, 5, 1307.1788, 73.860897,
211884560, 5, 267.19974, 73.860765,
211884852, 5, 354.01349, 73.860768,
211885243, 5, 399.00262, 73.860942,
211885254, 5, 1186.7762, 73.860774,
211885433, 5, 121.62482, 73.860769,
211885963, 5, 41.034153, 73.860881,
211885977, 5, 484.75620, 73.860871,
211885995, 5, 144.14285, 73.860842,
211886021, 5, 186.16293, 73.860768,
211886176, 5, 1870.9204, 73.860775,
211886497, 5, 73.894691, 73.860789,
211886612, 5, 194.71620, 73.860818,
211886882, 5, 83.749741, 73.860816,
211886956, 5, 400.00931, 73.860804,
211887429, 5, 770.75458, 73.860781,
211887574, 5, 430.10019, 73.860816,
211887839, 5, 46.028419, 73.860819,
211887903, 5, 352.81769, 73.860789,
211888172, 5, 53.238464, 73.860788,
211888215, 5, 303.26599, 73.860944,
211888369, 5, 154.86400, 73.860765,
211888484, 5, 296.45068, 73.860900,
211888613, 5, 228.57957, 73.860906,
211889082, 5, 449.80054, 73.860782,
211889101, 5, 2146.6055, 73.860867,
211889178, 5, 102.44585, 73.860767,
211889297, 5, 597.03229, 73.860767,
211889434, 5, 79.445457, 73.860911,
211889676, 5, 399.47913, 73.860851,
211889763, 5, 89.014359, 73.860786,
211890029, 5, 165.36020, 73.860765,
211890172, 5, 387.69815, 73.860917,
211890182, 5, 1664.7246, 73.860827,
211890216, 5, 52.436279, 73.860810,
211890259, 5, 1526.6892, 73.860785,
211890372, 5, 508.21790, 73.860785,
211890433, 5, 646.89886, 73.860808,
211890512, 5, 443.78952, 73.860782,
211890522, 5, 262.36795, 73.860765,
211890687, 5, 335.03299, 73.860857,
211890774, 5, 113.48713, 73.860816,
211890999, 5, 637.20026, 73.860765,
211891099, 5, 82.756943, 73.860772,
211891183, 5, 1257.8765, 73.860768,
211891321, 5, 249.18959, 73.860827,
211891359, 5, 59.459743, 73.860823,
211891774, 5, 960.60626, 73.860835,
211891887, 5, 1315.0690, 73.860811,
211891950, 5, 2618.7910, 73.860782,
211891961, 5, 1861.7715, 73.860808,
211892026, 5, 97.791000, 73.860805,
211892034, 5, 20.350040, 73.860925,
211892173, 5, 3113.2175, 73.860800,
211892242, 5, 259.20883, 73.860766,
211892510, 5, 1266.0515, 73.860806,
211892591, 5, 444.36188, 73.860843,
211892825, 5, 463.83035, 73.860768,
211892860, 5, 3892.3545, 73.860798,
211892865, 5, 2310.7007, 73.860810,
211893116, 5, 162.64677, 73.860802,
211893162, 5, 67.207367, 73.860931,
211893704, 5, 3999.6396, 73.860808,
211893849, 5, 86.390923, 73.860781,
211893954, 5, 178.24825, 73.860765,
211894115, 5, 599.16010, 73.860806,
211894440, 5, 149.16438, 73.860796,
211894624, 5, 533.80939, 73.860844,
211894786, 5, 147.20070, 73.860764,
211894997, 5, 2109.2227, 73.860767,
211895292, 5, 242.11211, 73.860766,
211895613, 5, 1609.4768, 73.860865,
211895720, 5, 99.989136, 73.860840,
211895744, 5, 322.32260, 73.860802,
211895840, 5, 149.02487, 73.860805,
211895899, 5, 139.30005, 73.860805,
211895950, 5, 400.59793, 73.860837,
211895987, 5, 290.06531, 73.860786,
211896120, 5, 358.06970, 73.860812,
211896225, 5, 1948.3506, 73.860780,
211896264, 5, 52.716377, 73.860777,
211896450, 5, 51.938560, 73.860810,
211896670, 5, 580.67950, 73.860788,
211896713, 5, 1507.0565, 73.860767,
211896749, 5, 162.08649, 73.860818,
211896805, 5, 4925.4604, 73.860806,
211896912, 5, 947.45850, 73.860798,
211897019, 5, 146.15730, 73.860936,
211897054, 5, 859.27673, 73.860814,
211897200, 5, 3120.9985, 73.860807,
211897821, 5, 91.208794, 73.860784,
211897829, 5, 309.21945, 73.860788,
211897893, 5, 1407.1697, 73.860818,
211897896, 5, 215.29623, 73.860765,
211898021, 5, 125.51165, 73.860764,
211898172, 5, 3642.8784, 73.860803,
211898230, 5, 216.99843, 73.860774,
211898675, 5, 108.48361, 73.860877,
211898716, 5, 769.35699, 73.860795,
211898878, 5, 1356.8940, 73.860767,
211899135, 5, 1673.7734, 73.860874,
211899552, 5, 596.75189, 73.860815,
211899677, 5, 1477.5604, 73.860860,
211899766, 5, 508.58450, 73.860846,
211899790, 5, 999.96912, 73.860826,
211899928, 5, 35.031197, 73.860776,
